borrower_id,checkpoint_frac,avg_balance_inr,cheque_bounce_rate,gst_ontime_filing_ratio,trend_indicator
MSME-00245,0.5,10045689.007139038,0.0052056220718375845,0.9444444444444444,69.64659685863874
MSME-00246,0.5,9447487.554437922,0.005753138075313808,0.9444444444444444,67.97993019197207
MSME-00247,0.5,10202647.222087199,0.005485463521667581,0.9444444444444444,69.47993019197207
MSME-00248,0.5,6723368.086197313,0.014370245139475908,0.7222222222222222,43.978184991274
MSME-00249,0.5,5816267.638852459,0.036223929747530186,0.3888888888888889,25.665357766143106
MSME-00250,0.5,13763229.497698294,0.002735229759299781,1.0,90.17975567190227
MSME-00251,0.5,5354087.352463054,0.021035598705501618,0.7222222222222222,36.228184991274
MSME-00252,0.5,1074547.640058766,0.0017985611510791368,0.8333333333333334,52.39070680628273
MSME-00253,0.5,712164.5091328211,0.001949317738791423,1.0,64.5130890052356
MSME-00254,0.5,3634516.9653879316,0.007177033492822967,0.8888888888888888,49.42277486910995
MSME-00255,0.5,2757867.5150519633,0.00298804780876494,,55.375
MSME-00256,0.5,3376808.7882381277,0.014580801944106925,0.8888888888888888,44.00610820244328
MSME-00257,0.5,3434344.6036978853,0.04520990312163617,0.4444444444444444,17.978184991273995
MSME-00258,0.5,2267086.214736495,0.002364066193853428,0.9444444444444444,62.97993019197207
MSME-00259,0.5,7313780.802213007,0.01088646967340591,0.6666666666666666,46.72905759162304
MSME-00260,0.5,5050174.200187215,0.013136288998357963,0.6666666666666666,38.97905759162304
MSME-00261,0.5,11162718.1916,0.03233830845771144,0.7142857142857143,44.44284467713786
MSME-00262,0.5,6657598.035014394,0.012058570198105082,0.8333333333333334,50.26570680628273
MSME-00263,0.5,49586740.84635514,0.0,1.0,96.92975567190227
MSME-00264,0.5,7974761.701081204,0.010815307820299502,0.3888888888888889,40.24869109947644
MSME-00265,0.5,4860170.711394102,0.0010090817356205853,0.8333333333333334,63.26570680628273
MSME-00266,0.5,3601563.44368356,0.04128440366972477,0.5,21.215532286212916
MSME-00267,0.5,6845189.528204753,0.003873466752743706,0.8333333333333334,60.26570680628273
MSME-00268,0.5,3159083.3038226296,0.019971469329529243,0.7222222222222222,31.228184991273995
MSME-00269,0.5,16160691.650163276,0.0017783046828689982,0.8888888888888888,82.58944153577661
MSME-00270,0.5,13501755.423524069,0.0033651149747616375,0.9444444444444444,82.89659685863874
MSME-00271,0.5,4771707.5009556785,0.050697084917617236,0.3888888888888889,18.165357766143106
MSME-00272,0.5,6931050.977810624,0.00995850622406639,0.7777777777777778,49.94938917975568
MSME-00273,0.5,1722289.4668994627,0.004160887656033287,0.9444444444444444,55.97993019197207
MSME-00274,0.5,5042795.278886895,0.05489773950484392,0.5,20.715532286212916
MSME-00275,0.5,4453790.340596923,0.038802660753880266,0.3888888888888889,20.998691099476442
MSME-00276,0.5,24207474.523006804,0.0,0.8333333333333334,82.09904013961606
MSME-00277,0.5,1171839.750665939,0.015841584158415842,0.8333333333333334,33.51570680628272
MSME-00278,0.5,5953577.371581564,0.005770816158285243,0.9444444444444444,61.56326352530541
MSME-00279,0.5,4840015.438887601,0.006586169045005488,0.7777777777777778,46.44938917975568
MSME-00280,0.5,12064760.548694009,0.002109704641350211,0.8888888888888888,78.75610820244329
MSME-00281,0.5,6070744.082291171,0.0,1.0,81.09642233856893
MSME-00282,0.5,929334.4684661118,0.03805496828752643,0.3888888888888889,13.165357766143108
MSME-00283,0.5,3673022.6476961086,0.04065934065934066,0.5,21.63219895287958
MSME-00284,0.5,74449.90915224914,0.014970059880239521,0.4444444444444444,16.81151832460733
MSME-00285,0.5,5676138.822188054,0.052127659574468084,0.4444444444444444,21.978184991273995
MSME-00286,0.5,7183938.964016815,0.010058675607711651,0.8888888888888888,56.67277486910995
MSME-00287,0.5,4386690.759316189,0.01583949313621964,0.6111111111111112,32.55933682373473
MSME-00288,0.5,7340022.421048951,0.012605042016806723,0.6111111111111112,43.22600349040139
MSME-00289,0.5,1435600.3297398093,0.0015625,1.0,68.34642233856893
MSME-00290,0.5,407872.6783126935,0.002702702702702703,0.9444444444444444,56.06326352530541
MSME-00291,0.5,12311161.93863069,0.0037373198077949813,0.9444444444444444,79.89659685863874
MSME-00292,0.5,5432801.429679547,0.020627062706270627,0.7777777777777778,38.866055846422334
MSME-00293,0.5,9599446.35506103,0.0041515308770108976,0.9444444444444444,72.8132635253054
MSME-00294,0.5,2343178.0480147055,0.0,1.0,72.34642233856893
MSME-00295,0.5,7004176.573596962,0.012769353551476457,0.6666666666666666,43.97905759162304
MSME-00296,0.5,8715409.455586897,0.004764425622022234,0.8333333333333334,61.30737347294939
MSME-00297,0.5,11164161.054716446,0.005688282138794084,0.9444444444444444,70.97993019197207
MSME-00298,0.5,2238414.586751361,0.04674457429048414,0.6111111111111112,19.55933682373473
MSME-00299,0.5,2767940.587754137,0.037894736842105266,0.5,21.04886561954625
MSME-00300,0.5,2043296.5238892992,0.00823045267489712,0.8888888888888888,45.17277486910995
MSME-00301,0.5,10549862.68778887,0.002182214948172395,0.8888888888888888,74.83944153577661
MSME-00302,0.5,37904183.66458624,0.011142061281337047,1.0,78.92975567190227
MSME-00303,0.5,6693135.0279284455,0.013375295043273014,0.7777777777777778,46.69938917975568
MSME-00304,0.5,5289332.746850116,0.051336898395721926,0.5,22.465532286212916
MSME-00305,0.5,7393645.173584391,0.002824858757062147,1.0,79.0130890052356
MSME-00306,0.5,2935760.7642079215,0.017857142857142856,0.75,32.60274869109947
MSME-00307,0.5,124528.23935251798,0.0,0.8888888888888888,54.339441535776615
MSME-00308,0.5,10612759.99080474,0.0022975301550832855,0.9444444444444444,79.47993019197207
MSME-00309,0.5,1959670.82141527,0.03986710963455149,0.5,18.13219895287958
MSME-00310,0.5,2465540.471474074,0.007022471910112359,0.9444444444444444,51.81326352530541
MSME-00311,0.5,2174165.5161005436,0.006075334143377886,1.0,57.2630890052356
MSME-00312,0.5,5202637.179237019,0.0016792611251049538,0.8333333333333334,62.93237347294939
MSME-00313,0.5,448855.90887096775,0.013071895424836602,0.8888888888888888,36.839441535776615
MSME-00314,0.5,319884.0705555555,0.04424778761061947,0.6111111111111112,13.851003490401396
MSME-00315,0.5,12864220.146150794,0.05263157894736842,0.6,38.557809773123914
MSME-00316,0.5,5113695.15331604,0.007776049766718507,1.0,62.679755671902264
MSME-00317,0.5,8238145.631821608,0.006087437742114001,0.9444444444444444,65.89659685863874
MSME-00318,0.5,6998606.845171138,0.01747088186356073,0.3888888888888889,31.998691099476442
MSME-00319,0.5,1257296.3467429092,0.0016611295681063123,0.8333333333333334,53.68237347294939
MSME-00320,0.5,4974368.07786076,0.0489749430523918,0.4444444444444444,20.478184991273995
MSME-00321,0.5,7736482.61061963,0.01276595744680851,0.6111111111111112,44.14267015706806
MSME-00322,0.5,13436973.698454238,0.004584527220630372,0.8333333333333334,69.34904013961606
MSME-00323,0.5,506150.6582515991,0.035856573705179286,0.2777777777777778,10.31282722513089
MSME-00324,0.5,3031631.516624625,0.002197802197802198,0.9444444444444444,65.0632635253054
MSME-00325,0.5,1502890.9494951922,0.004341534008683068,0.8333333333333334,46.34904013961606
MSME-00326,0.5,6802112.523815789,0.015612161051766639,0.7777777777777778,44.907722513089006
MSME-00327,0.5,4471396.044385397,0.014598540145985401,0.7777777777777778,40.032722513089006
MSME-00328,0.5,7425615.766910344,0.017412935323383085,,46.125
MSME-00329,0.5,4483188.279894107,0.015612161051766639,0.7222222222222222,37.18651832460733
MSME-00330,0.5,5456863.083639596,0.039779005524861875,0.2777777777777778,22.56282722513089
MSME-00331,0.5,2983391.5876021637,0.044585987261146494,0.5,18.88219895287958
MSME-00332,0.5,296070.84016393445,0.0,0.3333333333333333,36.33638743455497
MSME-00333,0.5,8734361.655787207,0.0016163793103448276,1.0,84.92975567190227
MSME-00334,0.5,5330240.728377468,0.018456375838926176,0.6666666666666666,35.645724258289704
MSME-00335,0.5,-21160.582146118722,0.058394160583941604,0.3888888888888889,2.9153577661431065
MSME-00336,0.5,11844980.520507568,0.004273504273504274,0.9444444444444444,76.72993019197207
MSME-00337,0.5,11965614.358327413,0.0026680896478121665,1.0,87.59642233856893
MSME-00338,0.5,5878537.398726669,0.006102212051868803,0.8333333333333334,52.09904013961606
MSME-00339,0.5,11805769.743474752,0.0037614185921547557,0.8888888888888888,73.33944153577661
MSME-00340,0.5,2008030.8828308564,0.021383647798742137,0.6666666666666666,26.145724258289704
MSME-00341,0.5,755994.6866556291,0.005940594059405941,0.9444444444444444,47.64659685863874
MSME-00342,0.5,353046.2552279202,0.02349869451697128,0.6111111111111112,18.05933682373473
MSME-00343,0.5,2972463.066352794,0.03954802259887006,0.16666666666666666,15.05148342059337
MSME-00344,0.5,5559639.412766898,0.04462242562929062,0.5,25.548865619546245
MSME-00345,0.5,2436257.627009585,0.003329633740288568,0.8888888888888888,56.00610820244328
MSME-00346,0.5,12218227.668695653,0.004939626783754116,0.9444444444444444,74.64659685863874
MSME-00347,0.5,2992273.661387651,0.007945516458569807,0.7777777777777778,41.532722513089006
MSME-00348,0.5,294637.83572916663,0.017857142857142856,0.16666666666666666,11.093150087260035
MSME-00349,0.5,10745723.97409264,0.0033975084937712344,0.9444444444444444,77.3132635253054
MSME-00350,0.5,5106649.079999999,0.0506198347107438,,24.5
MSME-00351,0.5,14594877.321111785,0.005113636363636364,1.0,82.67975567190227
MSME-00352,0.5,1880853.406195563,0.045722713864306784,0.6111111111111112,18.726003490401396
MSME-00353,0.5,14477993.58333233,0.005064715813168261,0.9444444444444444,77.47993019197207
MSME-00354,0.5,840710.1078578479,0.0017985611510791368,0.8888888888888888,55.13110820244328
MSME-00355,0.5,970543.5474825173,0.02834008097165992,0.6666666666666666,22.31239092495637
MSME-00356,0.5,10794716.2216736,0.003203416978109984,0.8888888888888888,73.33944153577661
MSME-00357,0.5,9154465.559736364,0.003395585738539898,1.0,80.5130890052356
MSME-00358,0.5,12831607.889438102,0.0043907793633369925,0.7222222222222222,64.978184991274
MSME-00359,0.5,48865230.535850234,0.002890173410404624,1.0,91.42975567190227
MSME-00360,0.5,7214436.693671628,0.012,0.5555555555555556,42.15532286212915
MSME-00361,0.5,13650406.965021353,0.00340522133938706,1.0,88.0130890052356
MSME-00362,0.5,5046532.5338457115,0.01279317697228145,0.7222222222222222,40.978184991274
MSME-00363,0.5,192695.34978021978,0.04487179487179487,,6.375
MSME-00364,0.5,609933.0724074075,0.0047169811320754715,0.7222222222222222,37.31151832460733
MSME-00365,0.5,1372263.3433881344,0.001218026796589525,1.0,68.5130890052356
MSME-00366,0.5,281391.45758909854,0.0449438202247191,0.5555555555555556,11.488656195462477
MSME-00367,0.5,3282142.2145232977,0.048994974874371856,0.2777777777777778,13.979493891797558
MSME-00368,0.5,3174933.887353075,0.012185215272136474,0.9444444444444444,50.72993019197207
MSME-00369,0.5,5166244.643977625,0.04054054054054054,0.2777777777777778,20.937827225130892
MSME-00370,0.5,11074668.597646696,0.001135718341851221,1.0,88.67975567190227
MSME-00371,0.5,4499274.847219203,0.00247320692497939,1.0,72.7630890052356
MSME-00372,0.5,18225944.074636962,0.017045454545454544,0.8,57.70680628272251
MSME-00373,0.5,5204552.001504103,0.005672609400324149,0.9444444444444444,59.97993019197207
MSME-00374,0.5,-8290.428662420381,0.0213903743315508,0.5555555555555556,14.905322862129145
MSME-00375,0.5,3333595.53011088,0.015286624203821656,0.8333333333333334,39.682373472949386
MSME-00376,0.5,2987351.8202042207,0.019300361881785282,,27.875
MSME-00377,0.5,6373149.289955735,0.002849002849002849,0.7777777777777778,60.11605584642234
MSME-00378,0.5,11150307.499616941,0.0033240997229916896,0.8333333333333334,70.09904013961606
MSME-00379,0.5,11673420.453388555,0.004856988667026443,1.0,79.2630890052356
MSME-00380,0.5,7605025.632330573,0.006121313299944352,0.9444444444444444,64.3132635253054
MSME-00381,0.5,865923.600425532,0.018633540372670808,,20.0625
MSME-00382,0.5,12239700.356651504,0.003812636165577342,0.8333333333333334,70.3073734729494
MSME-00383,0.5,12010269.425474877,0.003972758229284903,0.9444444444444444,77.77159685863874
MSME-00384,0.5,2618502.6976020043,0.004037685060565276,0.8888888888888888,53.50610820244328
MSME-00385,0.5,10566433.137239411,0.005904455179817499,,65.25
MSME-00386,0.5,5506130.646299019,0.05075593952483801,0.3888888888888889,20.415357766143106
MSME-00387,0.5,12681046.23225835,0.0037533512064343165,0.9444444444444444,80.3132635253054
MSME-00388,0.5,449999.97180064314,0.04261363636363636,0.6111111111111112,15.30933682373473
MSME-00389,0.5,6947016.419418643,0.002369668246445498,0.9444444444444444,73.39659685863874
MSME-00390,0.5,1557869.3585409252,0.020967741935483872,0.7777777777777778,29.032722513089002
MSME-00391,0.5,1893229.8012533155,0.006053268765133172,0.9444444444444444,51.14659685863874
MSME-00392,0.5,901734.7340841367,0.009077155824508321,0.8888888888888888,41.589441535776615
MSME-00393,0.5,2550242.1615680475,0.0374331550802139,0.5,20.465532286212916
MSME-00394,0.5,5452934.347628435,0.04972972972972973,0.4444444444444444,22.06151832460733
MSME-00395,0.5,7206835.01046875,0.04424778761061947,,35.0625
MSME-00396,0.5,5133902.571900475,0.005998286203941731,0.7777777777777778,48.11605584642234
MSME-00397,0.5,11241116.759377256,0.004862236628849271,1.0,78.42975567190227
MSME-00398,0.5,9574428.199134571,0.02305721605465414,0.7777777777777778,45.61605584642234
MSME-00399,0.5,12246009.467076272,0.0054288816503800215,0.8888888888888888,69.00610820244329
MSME-00400,0.5,2697535.0809608786,0.009888751545117428,0.6111111111111112,34.4760034904014
MSME-00001,0.75,3349278.2464074427,0.014821272885789015,0.4444444444444444,25.537521815008727
MSME-00002,0.75,16760584.604975449,0.005952380952380952,0.9629629629629629,72.18106457242583
MSME-00003,0.75,3350236.9057225767,0.045501551189245086,0.4444444444444444,16.70418848167539
MSME-00004,0.75,562135.2929444968,0.01487603305785124,0.7777777777777778,28.659685863874348
MSME-00005,0.75,18197654.22777601,0.0035714285714285713,1.0,85.72294938917976
MSME-00006,0.75,19410630.93175054,0.004252303330970942,1.0,84.97294938917976
MSME-00007,0.75,7735849.612667457,0.011211959423384944,0.7037037037037037,43.910994764397905
MSME-00008,0.75,16312694.007804826,0.0010865628395508873,0.8518518518518519,75.63438045375217
MSME-00009,0.75,9170426.558661152,0.019021739130434784,0.6296296296296297,36.20157068062827
MSME-00010,0.75,1380803.88123348,0.04853273137697517,0.4074074074074074,9.982547993019198
MSME-00011,0.75,17862736.55610792,0.004415011037527594,0.9629629629629629,77.93106457242583
MSME-00012,0.75,18939964.892515644,0.003695491500369549,0.9259259259259259,78.19895287958116
MSME-00013,0.75,1305799.5055746897,0.042385057471264365,0.6296296296296297,18.61823734729494
MSME-00014,0.75,12423831.71364674,0.015503875968992248,0.5185185185185185,40.603839441535776
MSME-00015,0.75,49503303.08089285,0.0,1.0,98.01461605584643
MSME-00016,0.75,5986823.35201541,0.040977713874910136,0.4444444444444444,21.912521815008727
MSME-00017,0.75,650913.6176740507,0.04154589371980676,0.37037037037037035,9.43935427574171
MSME-00018,0.75,10620728.432861943,0.01835372636262514,0.6296296296296297,38.70157068062827
MSME-00019,0.75,8041978.949050541,0.017704918032786884,0.7037037037037037,38.32766143106457
MSME-00020,0.75,2552879.6170079396,0.004487658937920718,1.0,61.05628272251309
MSME-00021,0.75,18514369.91212907,0.0035984166966534724,0.9629629629629629,82.51439790575915
MSME-00022,0.75,1052677.291063029,0.015306122448979591,,22.75
MSME-00023,0.75,12241082.057811253,0.003995205753096284,0.8518518518518519,64.80104712041884
MSME-00024,0.75,9394988.711261041,0.015591397849462365,0.5925925925925926,37.769633507853406
MSME-00025,0.75,5533626.033345043,0.0405777166437414,0.3333333333333333,18.530977312390927
MSME-00026,0.75,466925.17312145286,0.0,0.9259259259259259,58.99061954624782
MSME-00027,0.75,10495633.306455696,0.01425438596491228,0.8518518518518519,50.25938045375218
MSME-00028,0.75,12440110.922075149,0.001775410563692854,0.9629629629629629,82.68106457242583
MSME-00029,0.75,124221.19367256638,0.0205761316872428,0.5555555555555556,16.270069808027923
MSME-00030,0.75,11725657.589197373,0.005011389521640091,0.8518518518518519,59.80104712041884
MSME-00031,0.75,1820377.0855781524,0.01132852729145211,0.6296296296296297,31.451570680628276
MSME-00032,0.75,3315192.4811508325,0.01446808510638298,0.5185185185185185,28.437172774869115
MSME-00033,0.75,6223986.517292577,0.0044004400440044,0.8888888888888888,56.16884816753927
MSME-00034,0.75,5818532.601107185,0.01773049645390071,0.6666666666666666,32.83202443280977
MSME-00035,0.75,7082706.883598716,0.010734463276836158,0.5925925925925926,39.102966841186735
MSME-00036,0.75,122650.07523255814,0.0375,0.7037037037037037,18.452661431064573
MSME-00037,0.75,1388674.0760295202,0.013003901170351105,0.5555555555555556,27.020069808027923
MSME-00038,0.75,486601.13891034486,0.045,0.3333333333333333,6.864310645724259
MSME-00039,0.75,19876453.97360383,0.0029906542056074765,0.8518518518518519,76.21771378708551
MSME-00040,0.75,7991594.500003465,0.01792336217552534,0.48148148148148145,31.541012216404884
MSME-00041,0.75,16872192.08852186,0.0039034776437189495,1.0,82.38961605584642
MSME-00042,0.75,5950434.681148118,0.012517385257301807,0.6666666666666666,38.1653577661431
MSME-00043,0.75,268332.63279650436,0.01735357917570499,0.5925925925925926,20.019633507853403
MSME-00044,0.75,41866923.79283701,0.003929273084479371,1.0,88.97294938917976
MSME-00045,0.75,5078139.073593814,0.0037907505686125853,0.9259259259259259,60.19895287958116
MSME-00046,0.75,948779.9386828421,0.050974512743628186,0.4074074074074074,7.815881326352531
MSME-00047,0.75,1988533.2115128345,0.0039100684261974585,0.8888888888888888,51.2521815008726
MSME-00048,0.75,12064795.745305588,0.012658227848101266,0.5925925925925926,45.5196335078534
MSME-00049,0.75,19158141.525830954,0.0055658627087198514,0.8888888888888888,68.91884816753927
MSME-00050,0.75,352863.1979218472,0.026058631921824105,0.3333333333333333,10.364310645724258
MSME-00051,0.75,19255989.50171891,0.0029795158286778397,0.9259259259259259,81.49061954624783
MSME-00052,0.75,942713.6030747127,0.0037735849056603774,0.8888888888888888,48.91884816753927
MSME-00053,0.75,2142477.6230839193,0.04185692541856925,0.4444444444444444,15.037521815008725
MSME-00054,0.75,1146223.2503846153,0.04483837330552659,0.3333333333333333,8.947643979057592
MSME-00055,0.75,16859798.10545473,0.0018443378827001106,0.9259259259259259,80.94895287958116
MSME-00056,0.75,18271273.94970131,0.0021826118588577663,0.8888888888888888,78.83551483420594
MSME-00057,0.75,11917643.368386243,0.017369727047146403,0.625,41.25349040139616
MSME-00058,0.75,7060891.424882668,0.038980509745127435,0.37037037037037035,21.856020942408378
MSME-00059,0.75,2626944.351116552,0.001710863986313088,0.9629629629629629,67.43106457242583
MSME-00060,0.75,10551742.706064293,0.012987012987012988,0.8148148148148148,50.05191972076789
MSME-00061,0.75,9792120.40376807,0.014882655981682884,0.6666666666666666,41.4153577661431
MSME-00062,0.75,9127013.39481174,0.010689470871191877,0.7407407407407407,46.96596858638744
MSME-00063,0.75,11193855.093354128,0.014626218851570965,0.5555555555555556,41.02006980802792
MSME-00064,0.75,57540.71026776519,0.014732965009208104,0.7037037037037037,24.49432809773124
MSME-00065,0.75,19941301.19857229,0.0032846715328467154,0.9259259259259259,81.86561954624783
MSME-00066,0.75,6306190.504785452,0.04389880952380952,0.2962962962962963,17.709860383944154
MSME-00067,0.75,7693354.193439773,0.046898638426626324,0.4074074074074074,22.149214659685864
MSME-00068,0.75,1034415.3654505687,0.01386748844375963,0.7407407407407407,29.965968586387437
MSME-00069,0.75,15236662.75974414,0.0019297568506368198,0.9629629629629629,83.51439790575915
MSME-00070,0.75,36282968.884414285,0.0041876046901172526,1.0,87.8062827225131
MSME-00071,0.75,19398590.223156683,0.01616161616161616,0.7142857142857143,52.47425828970332
MSME-00072,0.75,1911748.5306542618,0.0032537960954446853,0.9259259259259259,57.61561954624782
MSME-00073,0.75,5219983.6146630235,0.04508856682769726,0.3333333333333333,16.280977312390927
MSME-00074,0.75,19786982.016777247,0.0029795158286778397,0.9259259259259259,82.32395287958116
MSME-00075,0.75,23812.54374825175,0.01201923076923077,0.7037037037037037,27.160994764397902
MSME-00076,0.75,6627321.22883855,0.04616530156366344,0.3333333333333333,17.94764397905759
MSME-00077,0.75,46246763.57171841,0.0027100271002710027,,93.25
MSME-00078,0.75,260375.86308957956,0.006230529595015576,0.9629629629629629,47.59773123909249
MSME-00079,0.75,624178.6672445821,0.009944751381215469,0.7777777777777778,33.576352530541016
MSME-00080,0.75,7321089.741497514,0.01427061310782241,0.8518518518518519,45.80104712041884
MSME-00081,0.75,1697315.0210515873,0.003656307129798903,0.8888888888888888,51.66884816753927
MSME-00082,0.75,12224351.86746794,0.01703296703296703,0.5925925925925926,41.519633507853406
MSME-00083,0.75,4409327.633334662,0.042704626334519574,0.4444444444444444,18.70418848167539
MSME-00084,0.75,16999901.12649785,0.0014936519790888724,1.0,90.0562827225131
MSME-00085,0.75,8397611.770167599,0.0026469031233456856,0.9629629629629629,74.93106457242583
MSME-00086,0.75,17688500.228652637,0.003339517625231911,0.9629629629629629,82.18106457242583
MSME-00087,0.75,18002509.900882058,0.0025584795321637425,0.9629629629629629,85.51439790575915
MSME-00088,0.75,4842293.963800539,0.001386001386001386,0.9629629629629629,71.84773123909248
MSME-00089,0.75,20893222.219801378,0.0057553956834532375,0.9259259259259259,74.11561954624783
MSME-00090,0.75,11657306.184327273,0.01539338654503991,0.7777777777777778,47.49301919720768
MSME-00091,0.75,21217899.355180316,0.002926115581565472,0.9259259259259259,84.36561954624783
MSME-00092,0.75,5402252.88775071,0.038799414348462666,0.37037037037037035,19.522687609075046
MSME-00093,0.75,7173127.926876184,0.0045662100456621,0.9259259259259259,60.78228621291449
MSME-00094,0.75,1273446.3295224716,0.0025031289111389237,0.9259259259259259,58.28228621291449
MSME-00095,0.75,5366472.610280812,0.008403361344537815,0.7777777777777778,42.99301919720768
MSME-00096,0.75,72257.72612954187,0.040214477211796246,0.5185185185185185,12.437172774869111
MSME-00097,0.75,40117394.948513255,0.0018331805682859762,0.8181818181818182,80.57547993019197
MSME-00098,0.75,10407831.556782177,0.008620689655172414,,54.25
MSME-00099,0.75,19979031.34094621,0.004219409282700422,0.8518518518518519,71.80104712041884
MSME-00100,0.75,1338981.606136808,0.023501762632197415,0.6666666666666666,23.08202443280977
MSME-00101,0.75,7364080.201373908,0.00322234156820623,0.8888888888888888,63.91884816753927
MSME-00102,0.75,20129054.424899,0.0050053628888094386,1.0,82.63961605584642
MSME-00103,0.75,11836244.716715507,0.002209456473707468,0.9629629629629629,80.43106457242583
MSME-00104,0.75,18637018.000201546,0.0032918800292611556,0.9259259259259259,79.86561954624783
MSME-00105,0.75,7376893.212312023,0.04234769687964339,0.4444444444444444,24.37085514834206
MSME-00106,0.75,11972078.814165423,0.013186813186813187,0.6666666666666666,47.08202443280977
MSME-00107,0.75,7656436.258913042,0.004651162790697674,0.8333333333333334,54.20636998254799
MSME-00108,0.75,16376107.187320024,0.0014466546112115732,0.9629629629629629,85.68106457242583
MSME-00109,0.75,10082035.339298893,0.006644518272425249,1.0,68.55628272251309
MSME-00110,0.75,14582680.205441028,0.004333694474539545,0.8888888888888888,67.5021815008726
MSME-00111,0.75,9206550.167380383,0.012385568120624663,0.5925925925925926,41.477966841186735
MSME-00112,0.75,1383666.1530848485,0.05032119914346895,0.2222222222222222,6.515706806282722
MSME-00113,0.75,869841.8040523559,0.03525046382189239,0.4444444444444444,14.37085514834206
MSME-00114,0.75,-14899.51345083488,0.04953560371517028,0.2962962962962963,2.3765270506108203
MSME-00115,0.75,2819321.899347826,0.04285714285714286,0.14285714285714285,11.920593368237348
MSME-00116,0.75,3927048.586452549,0.04890510948905109,0.4444444444444444,15.537521815008725
MSME-00117,0.75,13026207.847127935,0.002144388849177984,0.9259259259259259,77.61561954624783
MSME-00118,0.75,12455616.404386036,0.0036231884057971015,0.9629629629629629,76.80606457242583
MSME-00119,0.75,727754.8291904761,0.0036496350364963502,1.0,60.639616055846425
MSME-00120,0.75,11273409.852993863,0.018983807928531545,0.7407407407407407,42.79930191972077
MSME-00121,0.75,7102162.541615411,0.002932551319648094,0.9629629629629629,71.38939790575915
MSME-00122,0.75,5836397.899025182,0.038434163701067614,0.18518518518518517,18.17452006980803
MSME-00123,0.75,5395062.499917081,0.015625,0.7407407407407407,35.632635253054104
MSME-00124,0.75,14080086.196122158,0.011933174224343675,0.8571428571428571,57.93542757417103
MSME-00125,0.75,20471238.473938964,0.004116766467065869,0.9259259259259259,78.86561954624783
MSME-00126,0.75,2852048.185002445,0.0008802816901408451,0.9629629629629629,69.09773123909248
MSME-00127,0.75,19508168.381716028,0.0018389113644722325,0.9259259259259259,85.19895287958116
MSME-00128,0.75,8570996.311313726,0.052593133674214754,0.3333333333333333,19.44764397905759
MSME-00129,0.75,975909.4757725695,0.015105740181268883,,22.875
MSME-00130,0.75,11829313.370534487,0.019001085776330078,0.48148148148148145,35.79101221640489
MSME-00131,0.75,17198843.570631344,0.004524886877828055,0.9259259259259259,72.19895287958116
MSME-00132,0.75,16691508.174476381,0.005077983315197679,0.8888888888888888,65.83551483420594
MSME-00133,0.75,19502732.926433146,0.0043541364296081275,0.9259259259259259,76.61561954624783
MSME-00134,0.75,21472730.396748554,0.010256410256410256,0.8333333333333334,64.456369982548
MSME-00135,0.75,12033253.987547226,0.015376166941241077,0.6296296296296297,43.53490401396161
MSME-00136,0.75,42119820.62419677,0.006013745704467354,1.0,83.05628272251309
MSME-00137,0.75,8322953.487836767,0.04483007953723789,0.4074074074074074,23.815881326352528
MSME-00138,0.75,5935513.411692355,0.006659267480577136,0.9629629629629629,58.34773123909249
MSME-00139,0.75,280635.1474569536,0.04395604395604396,0.5185185185185185,11.853839441535778
MSME-00140,0.75,18379802.862096548,0.004671218109953288,0.8888888888888888,69.83551483420594
MSME-00141,0.75,1801055.1858745874,0.0023752969121140144,0.9259259259259259,59.69895287958116
MSME-00142,0.75,384978.5066691957,0.03748326639892905,0.4444444444444444,12.37085514834206
MSME-00143,0.75,681398.573904059,0.002717391304347826,0.9259259259259259,56.03228621291449
MSME-00144,0.75,20189044.51737475,0.004775900073475386,0.9259259259259259,75.53228621291449
MSME-00145,0.75,3283485.198327526,0.003686635944700461,0.9259259259259259,58.11561954624782
MSME-00146,0.75,17591520.680494852,0.0031358885017421603,0.9259259259259259,78.44895287958116
MSME-00147,0.75,9480289.861365585,0.01607538802660754,0.6666666666666666,39.83202443280977
MSME-00148,0.75,6891758.25472523,0.05240174672489083,0.3333333333333333,16.280977312390927
MSME-00149,0.75,2744735.951295006,0.0472193074501574,0.48148148148148145,15.624345549738218
MSME-00150,0.75,20438909.875368293,0.0032691609153650564,1.0,90.47294938917976
MSME-00151,0.75,10343127.07369599,0.018140589569160998,0.7777777777777778,42.99301919720768
MSME-00152,0.75,13033132.664238708,0.0044609665427509295,0.8148148148148148,61.468586387434556
MSME-00153,0.75,18231505.97824158,0.002208317997791682,0.9629629629629629,86.26439790575915
MSME-00154,0.75,3179139.634130795,0.006574141709276844,0.8888888888888888,46.91884816753927
MSME-00155,0.75,2241537.9147497946,0.054491899852724596,0.37037037037037035,9.272687609075044
MSME-00156,0.75,516715.0564169884,0.05034965034965035,0.5555555555555556,10.93673647469459
MSME-00157,0.75,8938885.291328773,0.01750663129973475,0.7777777777777778,42.15968586387435
MSME-00158,0.75,8148523.756494749,0.016829533116178068,0.5555555555555556,35.18673647469459
MSME-00159,0.75,7959697.706209387,0.003431372549019608,0.9629629629629629,71.34773123909248
MSME-00160,0.75,10475230.293828126,0.014810751508502468,0.8148148148148148,47.63525305410122
MSME-00161,0.75,668294.5799478623,0.014519056261343012,0.7777777777777778,29.993019197207683
